DataHora ; Protocolo ; IP_Origem ; IP_Destino ; Protocolo_Camada4 ; Tamanho
DataHora ; Protocolo ; IP_Origem ; IP_Destino ; Protocolo_Camada4 ; Tamanho
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:25 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:25 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:26 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:26 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
2025-06-18 20:03:27 ; IPv4 ; 172.31.66.101 ; 8.8.8.8 ; UDP ; 1502
2025-06-18 20:03:27 ; IPv4 ; 192.168.5.15 ; 8.8.8.8 ; UDP ; 84
